2019-05-22 13:57:19,618 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:57:19,619 [Worker-25] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:57:19,623 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:57:19,633 [Worker-25] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:57:19,634 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:57:19,635 [Worker-25] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:57:19,636 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:57:33,763 [Worker-16] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.ego:ego-service:0.0.1-SNAPSHOT @ E:\ego\ego-parent\ego-service\pom.xml.
2019-05-22 13:57:33,844 [Worker-16] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ego-service/src/main/java
2019-05-22 13:57:33,844 [Worker-16] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /ego-service/src/main/resources
2019-05-22 13:57:33,844 [Worker-16] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ego-service/src/test/java
2019-05-22 13:57:33,845 [Worker-16] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /ego-service/src/test/resources
2019-05-22 13:57:34,065 [Worker-22] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: com.ego:ego-parent:0.0.1-SNAPSHOT @ E:\ego\ego-parent\pom.xml.
2019-05-22 13:57:34,193 [Worker-22] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.ego:ego-pojo:0.0.1-SNAPSHOT @ E:\ego\ego-parent\ego-pojo\pom.xml.
2019-05-22 13:57:34,205 [Worker-22] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.ego:ego-manage:0.0.1-SNAPSHOT @ E:\ego\ego-parent\ego-manage\pom.xml.
2019-05-22 13:57:34,219 [Worker-22] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.ego:ego-commons:0.0.1-SNAPSHOT @ E:\ego\ego-parent\ego-commons\pom.xml.
2019-05-22 13:57:34,229 [Worker-22] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.ego:ego-service:0.0.1-SNAPSHOT @ E:\ego\ego-parent\ego-service\pom.xml.
2019-05-22 13:57:34,673 [Worker-22] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:57:34,675 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:57:34,676 [Worker-22] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:57:34,677 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:57:34,686 [Worker-22] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:57:34,687 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:57:34,688 [Worker-22] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:57:34,688 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:57:35,919 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:57:35,920 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:57:35,921 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:57:35,922 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:57:35,933 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:57:35,934 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:57:35,935 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:57:35,936 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:57:52,460 [Worker-21] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.ego:ego-service-impl:0.0.1-SNAPSHOT @ E:\ego\ego-parent\ego-service-impl\pom.xml.
2019-05-22 13:57:52,525 [Worker-21] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ego-service-impl/src/main/java
2019-05-22 13:57:52,525 [Worker-21] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /ego-service-impl/src/main/resources
2019-05-22 13:57:52,526 [Worker-21] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ego-service-impl/src/test/java
2019-05-22 13:57:52,526 [Worker-21] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /ego-service-impl/src/test/resources
2019-05-22 13:57:52,764 [Worker-9] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: com.ego:ego-parent:0.0.1-SNAPSHOT @ E:\ego\ego-parent\pom.xml.
2019-05-22 13:57:52,892 [Worker-9] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.ego:ego-pojo:0.0.1-SNAPSHOT @ E:\ego\ego-parent\ego-pojo\pom.xml.
2019-05-22 13:57:52,903 [Worker-9] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.ego:ego-manage:0.0.1-SNAPSHOT @ E:\ego\ego-parent\ego-manage\pom.xml.
2019-05-22 13:57:52,913 [Worker-9] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.ego:ego-service:0.0.1-SNAPSHOT @ E:\ego\ego-parent\ego-service\pom.xml.
2019-05-22 13:57:52,924 [Worker-9] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.ego:ego-commons:0.0.1-SNAPSHOT @ E:\ego\ego-parent\ego-commons\pom.xml.
2019-05-22 13:57:52,934 [Worker-9] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.ego:ego-service-impl:0.0.1-SNAPSHOT @ E:\ego\ego-parent\ego-service-impl\pom.xml.
2019-05-22 13:57:53,471 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:57:53,472 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:57:53,473 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:57:53,474 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:57:53,481 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:57:53,481 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:57:53,482 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:57:53,482 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:57:53,492 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:57:53,493 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:57:53,493 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:57:53,494 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:57:54,685 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:57:54,687 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:57:54,691 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:57:54,692 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:57:54,703 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:57:54,704 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:57:54,705 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:57:54,706 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:58:40,853 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:58:40,854 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:58:40,854 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:58:40,855 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:58:54,339 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:58:54,340 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:58:54,341 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:58:54,342 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:59:08,770 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:59:08,771 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-05-22 13:59:08,775 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (utf-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-05-22 13:59:08,776 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
